1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
0.1622,2.5930 
0.3268,2.1021 
1.2184,1.7903 
2.0165,2.7353
2.2743,2.3209 
2.1911,1.7229 
0.9334,2.3002 
0.6981,0.4235
2.6921,1.0393 
1.0783,1.3243 
0.9450,1.6758 
0.6609,0.9681
0.0983,2.7703 
1.2701,1.5489 
2.7743,2.8895 
2.6956,0.4251
3.2303,0.9551 
2.2154,1.7578 
1.5956,0.6373 
1.2163,2.1446
2.6781,0.2139 
2.3996,1.5824 
1.1888,0.0994 
0.6374,2.1222
0.5212,1.8149 
2.5065,2.2805 
2.6217,1.1821 
2.7830,0.4233
0.0360,0.4998 
0.5526,0.1343 
0.5594,1.5890 
3.2701,3.2482
0.0700,0.5623 
0.4532,1.2864 
0.6087,2.7748 
2.7069,3.1313
3.2307,2.1377 
2.7412,2.3535 
1.5003,0.6189 
0.4433,3.2624
0.8916,3.0651 
1.1678,0.3978 
0.2116,0.3975 
2.6783,0.2476
0.8973,3.2309 
0.3820,0.8907 
2.4797,0.5343 
3.2023,0.9414
0.4395,2.5497 
0.7472,2.0596 
1.0966,0.8927 
0.5593,0.5267
3.0546,1.3639 
1.1457,0.7011 
0.9205,0.6101 
0.5957,0.6694
2.1610,0.4687 
1.0672,1.3638 
1.1522,1.7635 
1.6114,3.0584
2.9349,3.1520 
0.4228,1.9934 
0.6723,0.3483 
0.8826,0.0976
0.9903,2.9843 
2.4249,1.9792 
2.5060,1.7375 
1.7671,0.3749
0.7748,1.5807 
0.9850,2.2164 
2.4386,2.6877 
2.8858,1.9270
0.0675,0.6762 
1.1449,1.6254 
0.0140,2.2285 
2.0101,1.5677
0.3421,2.6824 
0.0978,1.7058 
2.5576,2.7987 
1.9160,0.0002
1.4133,0.7303 
1.5011,1.0881 
1.1052,1.9874 
2.8256,3.1804
2.5913,2.0902 
2.0163,0.4617 
0.9270,0.0893 
0.3942,0.5360
2.6902,2.3571 
1.2122,2.0303 
0.3790,1.4236 
0.6480,0.7211
0.8292,2.5640 
2.0859,0.8191 
0.7213,0.1101 
1.8159,0.3103
3.1328,2.1459 
1.9072,3.2292 
1.0406,1.4560 
0.1666,2.4474
!1
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
11.486867,19.263303
16.447665,16.261330
15.921605,8.771980
13.388275,17.138857
13.133348,10.684228
17.109890,23.043203
8.398438,23.016497
16.026548,17.835483
14.489593,12.529533
15.765838,20.226025
21.666890,13.159865
18.273278,9.106958
19.904500,14.917190
9.483052,12.354668
8.321425,18.093310
21.168263,20.429593
11.534663,11.741685
16.281698,15.206682
7.025475,16.086353
15.560303,8.726553
15.293125,15.351145
13.375710,15.528148
18.778013,18.985513
16.660925,20.821440
7.142918,14.758500
